queue_rank,required_benchmark_id,field_name,field_kind,current_value,recommended_value,source_status,import_status,apply_mode,applied,source_path,destination_intake_csv,blocker,next_action
9,hist_REQUIRED_MONOMER_009,other_team_model_used,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_candidate_intake.csv,operator_value_required,fill other_team_model_used in replacement_candidate_intake.csv
9,hist_REQUIRED_MONOMER_009,post_release_information_used,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_candidate_intake.csv,operator_value_required,fill post_release_information_used in replacement_candidate_intake.csv
9,hist_REQUIRED_MONOMER_009,operator_clearance,operator_value,REQUIRED_OPERATOR_CLEARANCE,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_candidate_intake.csv,operator_value_required,fill operator_clearance in replacement_candidate_intake.csv
10,hist_REQUIRED_MONOMER_010,prediction_pdb,file,REQUIRED_LOCAL_PREDICTION_PDB,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/10_hist_required_monomer_010/prediction/replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
10,hist_REQUIRED_MONOMER_010,native_pdb,file,REQUIRED_LOCAL_NATIVE_PDB,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/10_hist_required_monomer_010/native/replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
10,hist_REQUIRED_MONOMER_010,native_authority_ref,file,REQUIRED_LOCAL_NATIVE_AUTHORITY_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/10_hist_required_monomer_010/authority/native_authority.md,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
10,hist_REQUIRED_MONOMER_010,no_leak_evidence_ref,file,REQUIRED_LOCAL_NO_LEAK_EVIDENCE_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/10_hist_required_monomer_010/no_leak/no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
10,hist_REQUIRED_MONOMER_010,ablation_manifest_ref,file,REQUIRED_LOCAL_ABLATION_MANIFEST_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/10_hist_required_monomer_010/ablation/ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
10,hist_REQUIRED_MONOMER_010,calibration_values_ref,file,REQUIRED_LOCAL_CALIBRATION_VALUES_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/10_hist_required_monomer_010/calibration/calibration_values.json,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
10,hist_REQUIRED_MONOMER_010,replacement_target_id,operator_value,REQUIRED_CLOSED_HISTORICAL_TARGET_ID,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,operator_value_required,fill replacement_target_id in replacement_candidate_intake.csv
10,hist_REQUIRED_MONOMER_010,replacement_benchmark_id,operator_value,REQUIRED_REPLACEMENT_BENCHMARK_ID,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,operator_value_required,fill replacement_benchmark_id in replacement_candidate_intake.csv
10,hist_REQUIRED_MONOMER_010,target_identity_non_current_historical,operator_value,REQUIRED_TRUE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,operator_value_required,fill target_identity_non_current_historical in replacement_candidate_intake.csv
10,hist_REQUIRED_MONOMER_010,prediction_created_at,operator_value,YYYY-MM-DD,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,operator_value_required,fill prediction_created_at in replacement_candidate_intake.csv
10,hist_REQUIRED_MONOMER_010,native_release_date,operator_value,YYYY-MM-DD,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,operator_value_required,fill native_release_date in replacement_candidate_intake.csv
10,hist_REQUIRED_MONOMER_010,prediction_generated_before_native_release,operator_value,REQUIRED_TRUE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,operator_value_required,fill prediction_generated_before_native_release in replacement_candidate_intake.csv
10,hist_REQUIRED_MONOMER_010,public_template_or_native_used_for_prediction,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,operator_value_required,fill public_template_or_native_used_for_prediction in replacement_candidate_intake.csv
10,hist_REQUIRED_MONOMER_010,other_team_model_used,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,operator_value_required,fill other_team_model_used in replacement_candidate_intake.csv
10,hist_REQUIRED_MONOMER_010,post_release_information_used,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,operator_value_required,fill post_release_information_used in replacement_candidate_intake.csv
10,hist_REQUIRED_MONOMER_010,operator_clearance,operator_value,REQUIRED_OPERATOR_CLEARANCE,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,operator_value_required,fill operator_clearance in replacement_candidate_intake.csv
11,hist_REQUIRED_MONOMER_011,prediction_pdb,file,REQUIRED_LOCAL_PREDICTION_PDB,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/11_hist_required_monomer_011/prediction/replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
11,hist_REQUIRED_MONOMER_011,native_pdb,file,REQUIRED_LOCAL_NATIVE_PDB,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/11_hist_required_monomer_011/native/replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
11,hist_REQUIRED_MONOMER_011,native_authority_ref,file,REQUIRED_LOCAL_NATIVE_AUTHORITY_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/11_hist_required_monomer_011/authority/native_authority.md,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
11,hist_REQUIRED_MONOMER_011,no_leak_evidence_ref,file,REQUIRED_LOCAL_NO_LEAK_EVIDENCE_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/11_hist_required_monomer_011/no_leak/no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
11,hist_REQUIRED_MONOMER_011,ablation_manifest_ref,file,REQUIRED_LOCAL_ABLATION_MANIFEST_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/11_hist_required_monomer_011/ablation/ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
11,hist_REQUIRED_MONOMER_011,calibration_values_ref,file,REQUIRED_LOCAL_CALIBRATION_VALUES_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/11_hist_required_monomer_011/calibration/calibration_values.json,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
11,hist_REQUIRED_MONOMER_011,replacement_target_id,operator_value,REQUIRED_CLOSED_HISTORICAL_TARGET_ID,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,operator_value_required,fill replacement_target_id in replacement_candidate_intake.csv
11,hist_REQUIRED_MONOMER_011,replacement_benchmark_id,operator_value,REQUIRED_REPLACEMENT_BENCHMARK_ID,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,operator_value_required,fill replacement_benchmark_id in replacement_candidate_intake.csv
11,hist_REQUIRED_MONOMER_011,target_identity_non_current_historical,operator_value,REQUIRED_TRUE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,operator_value_required,fill target_identity_non_current_historical in replacement_candidate_intake.csv
11,hist_REQUIRED_MONOMER_011,prediction_created_at,operator_value,YYYY-MM-DD,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,operator_value_required,fill prediction_created_at in replacement_candidate_intake.csv
11,hist_REQUIRED_MONOMER_011,native_release_date,operator_value,YYYY-MM-DD,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,operator_value_required,fill native_release_date in replacement_candidate_intake.csv
11,hist_REQUIRED_MONOMER_011,prediction_generated_before_native_release,operator_value,REQUIRED_TRUE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,operator_value_required,fill prediction_generated_before_native_release in replacement_candidate_intake.csv
11,hist_REQUIRED_MONOMER_011,public_template_or_native_used_for_prediction,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,operator_value_required,fill public_template_or_native_used_for_prediction in replacement_candidate_intake.csv
11,hist_REQUIRED_MONOMER_011,other_team_model_used,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,operator_value_required,fill other_team_model_used in replacement_candidate_intake.csv
11,hist_REQUIRED_MONOMER_011,post_release_information_used,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,operator_value_required,fill post_release_information_used in replacement_candidate_intake.csv
11,hist_REQUIRED_MONOMER_011,operator_clearance,operator_value,REQUIRED_OPERATOR_CLEARANCE,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,operator_value_required,fill operator_clearance in replacement_candidate_intake.csv
12,hist_REQUIRED_MONOMER_012,prediction_pdb,file,REQUIRED_LOCAL_PREDICTION_PDB,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/12_hist_required_monomer_012/prediction/replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
12,hist_REQUIRED_MONOMER_012,native_pdb,file,REQUIRED_LOCAL_NATIVE_PDB,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/12_hist_required_monomer_012/native/replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
12,hist_REQUIRED_MONOMER_012,native_authority_ref,file,REQUIRED_LOCAL_NATIVE_AUTHORITY_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/12_hist_required_monomer_012/authority/native_authority.md,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
12,hist_REQUIRED_MONOMER_012,no_leak_evidence_ref,file,REQUIRED_LOCAL_NO_LEAK_EVIDENCE_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/12_hist_required_monomer_012/no_leak/no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
12,hist_REQUIRED_MONOMER_012,ablation_manifest_ref,file,REQUIRED_LOCAL_ABLATION_MANIFEST_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/12_hist_required_monomer_012/ablation/ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
12,hist_REQUIRED_MONOMER_012,calibration_values_ref,file,REQUIRED_LOCAL_CALIBRATION_VALUES_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/12_hist_required_monomer_012/calibration/calibration_values.json,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
12,hist_REQUIRED_MONOMER_012,replacement_target_id,operator_value,REQUIRED_CLOSED_HISTORICAL_TARGET_ID,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,operator_value_required,fill replacement_target_id in replacement_candidate_intake.csv
12,hist_REQUIRED_MONOMER_012,replacement_benchmark_id,operator_value,REQUIRED_REPLACEMENT_BENCHMARK_ID,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,operator_value_required,fill replacement_benchmark_id in replacement_candidate_intake.csv
12,hist_REQUIRED_MONOMER_012,target_identity_non_current_historical,operator_value,REQUIRED_TRUE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,operator_value_required,fill target_identity_non_current_historical in replacement_candidate_intake.csv
12,hist_REQUIRED_MONOMER_012,prediction_created_at,operator_value,YYYY-MM-DD,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,operator_value_required,fill prediction_created_at in replacement_candidate_intake.csv
12,hist_REQUIRED_MONOMER_012,native_release_date,operator_value,YYYY-MM-DD,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,operator_value_required,fill native_release_date in replacement_candidate_intake.csv
12,hist_REQUIRED_MONOMER_012,prediction_generated_before_native_release,operator_value,REQUIRED_TRUE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,operator_value_required,fill prediction_generated_before_native_release in replacement_candidate_intake.csv
12,hist_REQUIRED_MONOMER_012,public_template_or_native_used_for_prediction,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,operator_value_required,fill public_template_or_native_used_for_prediction in replacement_candidate_intake.csv
12,hist_REQUIRED_MONOMER_012,other_team_model_used,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,operator_value_required,fill other_team_model_used in replacement_candidate_intake.csv
12,hist_REQUIRED_MONOMER_012,post_release_information_used,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,operator_value_required,fill post_release_information_used in replacement_candidate_intake.csv
12,hist_REQUIRED_MONOMER_012,operator_clearance,operator_value,REQUIRED_OPERATOR_CLEARANCE,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,operator_value_required,fill operator_clearance in replacement_candidate_intake.csv
13,hist_REQUIRED_MONOMER_013,prediction_pdb,file,REQUIRED_LOCAL_PREDICTION_PDB,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/13_hist_required_monomer_013/prediction/replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
13,hist_REQUIRED_MONOMER_013,native_pdb,file,REQUIRED_LOCAL_NATIVE_PDB,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/13_hist_required_monomer_013/native/replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
13,hist_REQUIRED_MONOMER_013,native_authority_ref,file,REQUIRED_LOCAL_NATIVE_AUTHORITY_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/13_hist_required_monomer_013/authority/native_authority.md,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
13,hist_REQUIRED_MONOMER_013,no_leak_evidence_ref,file,REQUIRED_LOCAL_NO_LEAK_EVIDENCE_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/13_hist_required_monomer_013/no_leak/no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
13,hist_REQUIRED_MONOMER_013,ablation_manifest_ref,file,REQUIRED_LOCAL_ABLATION_MANIFEST_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/13_hist_required_monomer_013/ablation/ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
13,hist_REQUIRED_MONOMER_013,calibration_values_ref,file,REQUIRED_LOCAL_CALIBRATION_VALUES_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/13_hist_required_monomer_013/calibration/calibration_values.json,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
13,hist_REQUIRED_MONOMER_013,replacement_target_id,operator_value,REQUIRED_CLOSED_HISTORICAL_TARGET_ID,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,operator_value_required,fill replacement_target_id in replacement_candidate_intake.csv
13,hist_REQUIRED_MONOMER_013,replacement_benchmark_id,operator_value,REQUIRED_REPLACEMENT_BENCHMARK_ID,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,operator_value_required,fill replacement_benchmark_id in replacement_candidate_intake.csv
13,hist_REQUIRED_MONOMER_013,target_identity_non_current_historical,operator_value,REQUIRED_TRUE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,operator_value_required,fill target_identity_non_current_historical in replacement_candidate_intake.csv
13,hist_REQUIRED_MONOMER_013,prediction_created_at,operator_value,YYYY-MM-DD,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,operator_value_required,fill prediction_created_at in replacement_candidate_intake.csv
13,hist_REQUIRED_MONOMER_013,native_release_date,operator_value,YYYY-MM-DD,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,operator_value_required,fill native_release_date in replacement_candidate_intake.csv
13,hist_REQUIRED_MONOMER_013,prediction_generated_before_native_release,operator_value,REQUIRED_TRUE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,operator_value_required,fill prediction_generated_before_native_release in replacement_candidate_intake.csv
13,hist_REQUIRED_MONOMER_013,public_template_or_native_used_for_prediction,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,operator_value_required,fill public_template_or_native_used_for_prediction in replacement_candidate_intake.csv
13,hist_REQUIRED_MONOMER_013,other_team_model_used,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,operator_value_required,fill other_team_model_used in replacement_candidate_intake.csv
13,hist_REQUIRED_MONOMER_013,post_release_information_used,operator_value,REQUIRED_FALSE_CONFIRMATION,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,operator_value_required,fill post_release_information_used in replacement_candidate_intake.csv
13,hist_REQUIRED_MONOMER_013,operator_clearance,operator_value,REQUIRED_OPERATOR_CLEARANCE,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,operator_value_required,fill operator_clearance in replacement_candidate_intake.csv
14,hist_REQUIRED_MONOMER_014,prediction_pdb,file,REQUIRED_LOCAL_PREDICTION_PDB,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/14_hist_required_monomer_014/prediction/replacement_prediction.pdb,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
14,hist_REQUIRED_MONOMER_014,native_pdb,file,REQUIRED_LOCAL_NATIVE_PDB,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/14_hist_required_monomer_014/native/replacement_native.pdb,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
14,hist_REQUIRED_MONOMER_014,native_authority_ref,file,REQUIRED_LOCAL_NATIVE_AUTHORITY_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/14_hist_required_monomer_014/authority/native_authority.md,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
14,hist_REQUIRED_MONOMER_014,no_leak_evidence_ref,file,REQUIRED_LOCAL_NO_LEAK_EVIDENCE_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/14_hist_required_monomer_014/no_leak/no_leak_evidence.md,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
14,hist_REQUIRED_MONOMER_014,ablation_manifest_ref,file,REQUIRED_LOCAL_ABLATION_MANIFEST_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/14_hist_required_monomer_014/ablation/ablation_manifest.json,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
14,hist_REQUIRED_MONOMER_014,calibration_values_ref,file,REQUIRED_LOCAL_CALIBRATION_VALUES_REF,,missing,awaiting_file,dry_run,false,casp17/historical_seed_strict_blind_replacement_evidence_dropzones/14_hist_required_monomer_014/calibration/calibration_values.json,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,missing,place the missing evidence file in the strict-blind dropzone and rerun dropzones/import gate
14,hist_REQUIRED_MONOMER_014,replacement_target_id,operator_value,REQUIRED_CLOSED_HISTORICAL_TARGET_ID,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,operator_value_required,fill replacement_target_id in replacement_candidate_intake.csv
14,hist_REQUIRED_MONOMER_014,replacement_benchmark_id,operator_value,REQUIRED_REPLACEMENT_BENCHMARK_ID,,operator_required,awaiting_operator_value,dry_run,false,,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,operator_value_required,fill replacement_benchmark_id in replacement_candidate_intake.csv
