queue_rank,required_benchmark_id,field_name,required_policy,operator_value,evidence_ref,operator_clearance,destination_intake_csv,operator_values_csv,gate_status,apply_mode,applied,blockers,next_action
9,hist_REQUIRED_MONOMER_009,native_release_date,authoritative_iso_date,YYYY-MM-DD,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for native_release_date in replacement_operator_values.csv
9,hist_REQUIRED_MONOMER_009,prediction_generated_before_native_release,operator_confirmed_true,REQUIRED_TRUE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
9,hist_REQUIRED_MONOMER_009,public_template_or_native_used_for_prediction,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
9,hist_REQUIRED_MONOMER_009,other_team_model_used,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for other_team_model_used in replacement_operator_values.csv
9,hist_REQUIRED_MONOMER_009,post_release_information_used,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for post_release_information_used in replacement_operator_values.csv
9,hist_REQUIRED_MONOMER_009,operator_clearance,operator_cleared,REQUIRED_OPERATOR_CLEARANCE,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/09_hist_required_monomer_009/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for operator_clearance in replacement_operator_values.csv
10,hist_REQUIRED_MONOMER_010,replacement_target_id,operator_supplied_non_placeholder,REQUIRED_REPLACEMENT_TARGET_ID,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for replacement_target_id in replacement_operator_values.csv
10,hist_REQUIRED_MONOMER_010,replacement_benchmark_id,operator_supplied_non_placeholder,REQUIRED_REPLACEMENT_BENCHMARK_ID,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
10,hist_REQUIRED_MONOMER_010,target_identity_non_current_historical,operator_confirmed_true,REQUIRED_TRUE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
10,hist_REQUIRED_MONOMER_010,prediction_created_at,authoritative_iso_date,YYYY-MM-DD,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for prediction_created_at in replacement_operator_values.csv
10,hist_REQUIRED_MONOMER_010,native_release_date,authoritative_iso_date,YYYY-MM-DD,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for native_release_date in replacement_operator_values.csv
10,hist_REQUIRED_MONOMER_010,prediction_generated_before_native_release,operator_confirmed_true,REQUIRED_TRUE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
10,hist_REQUIRED_MONOMER_010,public_template_or_native_used_for_prediction,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
10,hist_REQUIRED_MONOMER_010,other_team_model_used,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for other_team_model_used in replacement_operator_values.csv
10,hist_REQUIRED_MONOMER_010,post_release_information_used,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for post_release_information_used in replacement_operator_values.csv
10,hist_REQUIRED_MONOMER_010,operator_clearance,operator_cleared,REQUIRED_OPERATOR_CLEARANCE,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/10_hist_required_monomer_010/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for operator_clearance in replacement_operator_values.csv
11,hist_REQUIRED_MONOMER_011,replacement_target_id,operator_supplied_non_placeholder,REQUIRED_REPLACEMENT_TARGET_ID,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for replacement_target_id in replacement_operator_values.csv
11,hist_REQUIRED_MONOMER_011,replacement_benchmark_id,operator_supplied_non_placeholder,REQUIRED_REPLACEMENT_BENCHMARK_ID,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
11,hist_REQUIRED_MONOMER_011,target_identity_non_current_historical,operator_confirmed_true,REQUIRED_TRUE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
11,hist_REQUIRED_MONOMER_011,prediction_created_at,authoritative_iso_date,YYYY-MM-DD,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for prediction_created_at in replacement_operator_values.csv
11,hist_REQUIRED_MONOMER_011,native_release_date,authoritative_iso_date,YYYY-MM-DD,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for native_release_date in replacement_operator_values.csv
11,hist_REQUIRED_MONOMER_011,prediction_generated_before_native_release,operator_confirmed_true,REQUIRED_TRUE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
11,hist_REQUIRED_MONOMER_011,public_template_or_native_used_for_prediction,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
11,hist_REQUIRED_MONOMER_011,other_team_model_used,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for other_team_model_used in replacement_operator_values.csv
11,hist_REQUIRED_MONOMER_011,post_release_information_used,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for post_release_information_used in replacement_operator_values.csv
11,hist_REQUIRED_MONOMER_011,operator_clearance,operator_cleared,REQUIRED_OPERATOR_CLEARANCE,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/11_hist_required_monomer_011/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for operator_clearance in replacement_operator_values.csv
12,hist_REQUIRED_MONOMER_012,replacement_target_id,operator_supplied_non_placeholder,REQUIRED_REPLACEMENT_TARGET_ID,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for replacement_target_id in replacement_operator_values.csv
12,hist_REQUIRED_MONOMER_012,replacement_benchmark_id,operator_supplied_non_placeholder,REQUIRED_REPLACEMENT_BENCHMARK_ID,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
12,hist_REQUIRED_MONOMER_012,target_identity_non_current_historical,operator_confirmed_true,REQUIRED_TRUE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
12,hist_REQUIRED_MONOMER_012,prediction_created_at,authoritative_iso_date,YYYY-MM-DD,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for prediction_created_at in replacement_operator_values.csv
12,hist_REQUIRED_MONOMER_012,native_release_date,authoritative_iso_date,YYYY-MM-DD,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for native_release_date in replacement_operator_values.csv
12,hist_REQUIRED_MONOMER_012,prediction_generated_before_native_release,operator_confirmed_true,REQUIRED_TRUE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
12,hist_REQUIRED_MONOMER_012,public_template_or_native_used_for_prediction,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
12,hist_REQUIRED_MONOMER_012,other_team_model_used,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for other_team_model_used in replacement_operator_values.csv
12,hist_REQUIRED_MONOMER_012,post_release_information_used,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for post_release_information_used in replacement_operator_values.csv
12,hist_REQUIRED_MONOMER_012,operator_clearance,operator_cleared,REQUIRED_OPERATOR_CLEARANCE,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/12_hist_required_monomer_012/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for operator_clearance in replacement_operator_values.csv
13,hist_REQUIRED_MONOMER_013,replacement_target_id,operator_supplied_non_placeholder,REQUIRED_REPLACEMENT_TARGET_ID,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for replacement_target_id in replacement_operator_values.csv
13,hist_REQUIRED_MONOMER_013,replacement_benchmark_id,operator_supplied_non_placeholder,REQUIRED_REPLACEMENT_BENCHMARK_ID,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
13,hist_REQUIRED_MONOMER_013,target_identity_non_current_historical,operator_confirmed_true,REQUIRED_TRUE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
13,hist_REQUIRED_MONOMER_013,prediction_created_at,authoritative_iso_date,YYYY-MM-DD,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for prediction_created_at in replacement_operator_values.csv
13,hist_REQUIRED_MONOMER_013,native_release_date,authoritative_iso_date,YYYY-MM-DD,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for native_release_date in replacement_operator_values.csv
13,hist_REQUIRED_MONOMER_013,prediction_generated_before_native_release,operator_confirmed_true,REQUIRED_TRUE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for prediction_generated_before_native_release in replacement_operator_values.csv
13,hist_REQUIRED_MONOMER_013,public_template_or_native_used_for_prediction,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for public_template_or_native_used_for_prediction in replacement_operator_values.csv
13,hist_REQUIRED_MONOMER_013,other_team_model_used,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for other_team_model_used in replacement_operator_values.csv
13,hist_REQUIRED_MONOMER_013,post_release_information_used,operator_confirmed_false,REQUIRED_FALSE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for post_release_information_used in replacement_operator_values.csv
13,hist_REQUIRED_MONOMER_013,operator_clearance,operator_cleared,REQUIRED_OPERATOR_CLEARANCE,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/13_hist_required_monomer_013/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for operator_clearance in replacement_operator_values.csv
14,hist_REQUIRED_MONOMER_014,replacement_target_id,operator_supplied_non_placeholder,REQUIRED_REPLACEMENT_TARGET_ID,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for replacement_target_id in replacement_operator_values.csv
14,hist_REQUIRED_MONOMER_014,replacement_benchmark_id,operator_supplied_non_placeholder,REQUIRED_REPLACEMENT_BENCHMARK_ID,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for replacement_benchmark_id in replacement_operator_values.csv
14,hist_REQUIRED_MONOMER_014,target_identity_non_current_historical,operator_confirmed_true,REQUIRED_TRUE_CONFIRMATION,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for target_identity_non_current_historical in replacement_operator_values.csv
14,hist_REQUIRED_MONOMER_014,prediction_created_at,authoritative_iso_date,YYYY-MM-DD,REQUIRED_OPERATOR_EVIDENCE_REF,REQUIRED_OPERATOR_CLEARANCE,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_candidate_intake.csv,casp17/historical_seed_strict_blind_replacement_intake/14_hist_required_monomer_014/replacement_operator_values.csv,awaiting_operator_value,dry_run,false,"operator_value_required,evidence_ref_required,operator_clearance_required",fill operator_value for prediction_created_at in replacement_operator_values.csv
